Timestamp;Address;Args
1728295755.2099178;/coixi;(52.85053253173828, -2.488013744354248, 24.027189254760742, 1.0)
1728295755.3048892;/coixi;(53.617027282714844, -1.1534310579299927, 24.610647201538086, 1.0)
1728295755.4080658;/coixi;(54.72238540649414, 0.047130707651376724, 25.28306770324707, 1.0)
1728295755.4090655;/coixi;(55.66328811645508, 0.5797418355941772, 25.700355529785156, 1.0)
1728295755.51159;/coixi;(56.97280502319336, 1.8153823614120483, 26.21780776977539, 1.0)
1728295755.515127;/coixi;(58.030494689941406, 2.822742462158203, 26.504085540771484, 1.0)
1728295755.612375;/coixi;(59.09864044189453, 4.800119876861572, 26.88296127319336, 1.0)
1728295755.722081;/coixi;(60.06366729736328, 6.473513603210449, 27.33109474182129, 1.0)
1728295755.72309;/coixi;(60.62566375732422, 7.831085681915283, 27.762819290161133, 1.0)
1728295755.818241;/coixi;(61.62939453125, 9.511569023132324, 28.240680694580078, 1.0)
1728295755.8202477;/coixi;(62.908145904541016, 11.133492469787598, 28.531648635864258, 1.0)
1728295755.9202936;/coixi;(64.20421600341797, 13.305460929870605, 28.826168060302734, 1.0)
1728295755.9202936;/coixi;(65.34339141845703, 14.867618560791016, 29.155012130737305, 1.0)
1728295756.0196311;/coixi;(66.31558990478516, 15.700732231140137, 29.11665916442871, 1.0)
1728295756.1260502;/coixi;(67.37437438964844, 16.824134826660156, 29.579557418823242, 1.0)
1728295756.1280594;/coixi;(68.73193359375, 17.950942993164062, 30.20777702331543, 1.0)
1728295756.2273636;/coixi;(69.90180969238281, 18.84607696533203, 30.885433197021484, 1.0)
1728295756.2303636;/coixi;(70.89381408691406, 20.045963287353516, 31.613595962524414, 1.0)
1728295756.3288682;/coixi;(71.70744323730469, 21.454425811767578, 32.33164978027344, 1.0)
1728295756.4409852;/coixi;(72.26398468017578, 22.4531307220459, 32.69597244262695, 1.0)
1728295756.441987;/coixi;(72.55584716796875, 23.604631423950195, 33.00053024291992, 1.0)
1728295756.5350466;/coixi;(72.93919372558594, 25.294328689575195, 33.325984954833984, 1.0)
1728295756.5369105;/coixi;(72.97801971435547, 27.274324417114258, 33.47939682006836, 1.0)
1728295756.6369114;/coixi;(72.6266098022461, 28.82119369506836, 33.56375503540039, 1.0)
1728295756.6379113;/coixi;(72.88623046875, 31.095075607299805, 33.77424621582031, 1.0)
1728295756.7387476;/coixi;(72.02238464355469, 33.20707321166992, 33.22447967529297, 1.0)
1728295756.8421729;/coixi;(71.66324615478516, 35.416168212890625, 32.74281692504883, 1.0)
1728295756.8467658;/coixi;(70.56134033203125, 36.96649932861328, 31.644285202026367, 1.0)
1728295756.9456844;/coixi;(69.7645034790039, 38.53704071044922, 30.32469940185547, 1.0)
1728295756.9476697;/coixi;(68.9718246459961, 40.12621307373047, 28.969274520874023, 1.0)
1728295757.0461595;/coixi;(67.52549743652344, 41.199256896972656, 26.875255584716797, 1.0)
1728295757.1496003;/coixi;(65.53340148925781, 42.32780075073242, 24.89182472229004, 1.0)
1728295757.1505942;/coixi;(63.62654113769531, 43.476627349853516, 22.460948944091797, 1.0)
1728295757.2521892;/coixi;(61.34478759765625, 45.00093078613281, 19.833492279052734, 1.0)
1728295757.253192;/coixi;(59.008853912353516, 46.31126022338867, 17.030864715576172, 1.0)
1728295757.3528583;/coixi;(56.79773712158203, 47.391666412353516, 13.992825508117676, 1.0)
1728295757.3548584;/coixi;(54.85038375854492, 48.4719123840332, 10.784367561340332, 1.0)
1728295757.462994;/coixi;(52.654048919677734, 49.32459259033203, 7.487904071807861, 1.0)
1728295757.5652797;/coixi;(50.62325668334961, 49.659828186035156, 4.572511672973633, 1.0)
1728295757.5662944;/coixi;(48.300846099853516, 49.60206985473633, 1.6677662134170532, 1.0)
1728295757.6610637;/coixi;(46.0291633605957, 49.304718017578125, -0.837212324142456, 1.0)
1728295757.6630638;/coixi;(43.07969665527344, 48.469154357910156, -3.1717047691345215, 1.0)
1728295757.7637825;/coixi;(39.91084671020508, 47.393760681152344, -5.4576096534729, 1.0)
1728295757.8684957;/coixi;(36.50751495361328, 45.95612335205078, -7.790447235107422, 1.0)
1728295757.8694992;/coixi;(32.83180618286133, 44.17116165161133, -10.111228942871094, 1.0)
1728295757.9759982;/coixi;(29.322895050048828, 42.47751998901367, -12.171808242797852, 1.0)
1728295757.9779675;/coixi;(25.780838012695312, 40.58642578125, -14.03226089477539, 1.0)
1728295758.0693033;/coixi;(21.982227325439453, 38.41587829589844, -15.479408264160156, 1.0)
1728295758.1806464;/coixi;(18.4792423248291, 36.319766998291016, -16.902070999145508, 1.0)
1728295758.1816437;/coixi;(14.902461051940918, 33.909767150878906, -17.749486923217773, 1.0)
1728295758.2762237;/coixi;(11.276365280151367, 31.103477478027344, -18.03915023803711, 1.0)
1728295758.2782311;/coixi;(7.420521259307861, 27.817808151245117, -17.811878204345703, 1.0)
1728295758.38473;/coixi;(4.1210455894470215, 24.921030044555664, -17.554731369018555, 1.0)
1728295758.3857408;/coixi;(1.2611758708953857, 21.930461883544922, -17.055309295654297, 1.0)
1728295758.4798086;/coixi;(-1.1768152713775635, 18.784156799316406, -16.062191009521484, 1.0)
1728295758.5902336;/coixi;(-3.1336708068847656, 15.873831748962402, -15.165472984313965, 1.0)
1728295758.591236;/coixi;(-4.749140739440918, 13.34485149383545, -14.667373657226562, 1.0)
1728295758.6853867;/coixi;(-6.340686321258545, 10.824273109436035, -14.509739875793457, 1.0)
1728295758.687402;/coixi;(-7.7837419509887695, 8.28491497039795, -14.33338737487793, 1.0)
1728295758.7874436;/coixi;(-9.31954574584961, 5.789981365203857, -14.382838249206543, 1.0)
1728295758.8970048;/coixi;(-10.857696533203125, 3.081549882888794, -14.03713321685791, 1.0)
1728295758.8970048;/coixi;(-12.041316032409668, 1.0052615404129028, -14.121296882629395, 1.0)
1728295758.9923875;/coixi;(-12.82579517364502, -0.8296964764595032, -14.321378707885742, 1.0)
1728295758.9923875;/coixi;(-13.310999870300293, -2.584508180618286, -14.156140327453613, 1.0)
1728295759.0947762;/coixi;(-13.479190826416016, -4.2402424812316895, -13.583806037902832, 1.0)
1728295759.0952837;/coixi;(-13.673140525817871, -5.902661323547363, -12.364874839782715, 1.0)
1728295759.2029982;/coixi;(-13.990172386169434, -7.621619701385498, -10.966076850891113, 1.0)
1728295759.3065434;/coixi;(-14.262351989746094, -9.757596969604492, -9.085835456848145, 1.0)
1728295759.4019754;/coixi;(-14.164911270141602, -13.118635177612305, -5.363348007202148, 1.0)
1728295759.4030414;/coixi;(-13.703943252563477, -14.214326858520508, -4.331201076507568, 1.0)
1728295759.503031;/coixi;(-12.781875610351562, -15.119468688964844, -3.7127461433410645, 1.0)
1728295759.6066277;/coixi;(-11.661096572875977, -15.481049537658691, -2.96726393699646, 1.0)
1728295759.6076283;/coixi;(-10.33994197845459, -15.76957893371582, -2.450122594833374, 1.0)
1728295759.7090404;/coixi;(-8.9822359085083, -15.625777244567871, -1.850868582725525, 1.0)
1728295759.7120566;/coixi;(-7.223741054534912, -15.754668235778809, -1.2100924253463745, 1.0)
1728295759.809768;/coixi;(-5.338289737701416, -15.348730087280273, -0.46392524242401123, 1.0)
1728295759.8117933;/coixi;(-3.124504804611206, -14.52287769317627, -0.031585514545440674, 1.0)
1728295759.9208195;/coixi;(-0.4580661356449127, -13.23953628540039, 0.790084958076477, 1.0)
1728295760.0165534;/coixi;(2.270115852355957, -12.255297660827637, 2.1580898761749268, 1.0)
1728295760.0175416;/coixi;(4.77537202835083, -12.0272798538208, 4.02905797958374, 1.0)
1728295760.1192505;/coixi;(6.50731897354126, -11.136921882629395, 6.294412612915039, 1.0)
1728295760.1207833;/coixi;(7.779627323150635, -9.875155448913574, 7.679526329040527, 1.0)
1728295760.2204938;/coixi;(8.643391609191895, -8.887136459350586, 9.075668334960938, 1.0)
1728295760.3240738;/coixi;(9.11207103729248, -8.00110912322998, 10.425289154052734, 1.0)
1728295760.3255923;/coixi;(9.216315269470215, -7.545201778411865, 12.062697410583496, 1.0)
1728295760.426054;/coixi;(9.29504108428955, -6.820364952087402, 13.233481407165527, 1.0)
1728295760.4280684;/coixi;(9.39338493347168, -5.531001567840576, 13.947542190551758, 1.0)
1728295760.5271988;/coixi;(9.530957221984863, -4.222294807434082, 14.346013069152832, 1.0)
1728295760.638411;/coixi;(8.969942092895508, -2.494905948638916, 14.535737037658691, 1.0)
1728295760.6394105;/coixi;(8.45390796661377, -1.9756464958190918, 15.334301948547363, 1.0)
1728295760.7318006;/coixi;(7.091930866241455, -0.18184752762317657, 15.833282470703125, 1.0)
1728295760.732801;/coixi;(6.0440850257873535, 1.8992531299591064, 16.231487274169922, 1.0)
1728295760.836185;/coixi;(5.206069469451904, 2.616114616394043, 16.77471923828125, 1.0)
1728295760.8381824;/coixi;(4.355928421020508, 3.218221426010132, 17.659639358520508, 1.0)
1728295760.9364715;/coixi;(4.006711006164551, 3.438577890396118, 18.770919799804688, 1.0)
1728295761.049712;/coixi;(2.9365921020507812, 5.281222820281982, 19.548477172851562, 1.0)
1728295761.050706;/coixi;(2.2476162910461426, 5.443539619445801, 20.350963592529297, 1.0)
1728295761.1513474;/coixi;(2.7355902194976807, 4.243849754333496, 21.934907913208008, 1.0)
1728295761.1533456;/coixi;(2.7758877277374268, 3.6267945766448975, 22.55341339111328, 1.0)
1728295761.2504637;/coixi;(2.72249436378479, 4.00577449798584, 22.339967727661133, 1.0)
1728295761.3549778;/coixi;(2.826021909713745, 3.6121022701263428, 22.898929595947266, 1.0)
1728295761.3559341;/coixi;(2.3426897525787354, 3.8274269104003906, 23.565900802612305, 1.0)
1728295761.4499907;/coixi;(1.7767746448516846, 4.533336162567139, 24.024738311767578, 1.0)
1728295761.4519882;/coixi;(1.6316825151443481, 4.409353733062744, 24.793930053710938, 1.0)
1728295761.5525775;/coixi;(1.2234135866165161, 4.695609092712402, 24.89180564880371, 1.0)
1728295761.553588;/coixi;(0.7728850245475769, 4.901936054229736, 25.103412628173828, 1.0)
1728295761.6558368;/coixi;(0.6963798999786377, 4.338972091674805, 25.281475067138672, 1.0)
1728295761.757632;/coixi;(0.38824212551116943, 4.403005599975586, 24.657052993774414, 1.0)
1728295761.7596347;/coixi;(0.9093653559684753, 4.024836540222168, 23.72785186767578, 1.0)
1728295761.857098;/coixi;(1.5628297328948975, 3.5492658615112305, 22.017963409423828, 1.0)
1728295761.8600996;/coixi;(2.7191720008850098, 3.2219746112823486, 19.860715866088867, 1.0)
1728295761.9683447;/coixi;(3.7335150241851807, 3.39035964012146, 17.0914249420166, 1.0)
1728295762.062035;/coixi;(5.2011919021606445, 3.424057960510254, 13.69756031036377, 1.0)
1728295762.0640407;/coixi;(6.902857780456543, 3.466580629348755, 9.417989730834961, 1.0)
1728295762.166643;/coixi;(8.567963600158691, 4.31392240524292, 4.777532577514648, 1.0)
1728295762.168644;/coixi;(9.552421569824219, 5.355920791625977, -0.7195286154747009, 1.0)
1728295762.2693799;/coixi;(10.505472183227539, 7.091540813446045, -5.846453666687012, 1.0)
1728295762.2713833;/coixi;(11.728836059570312, 8.685784339904785, -11.662206649780273, 1.0)
1728295762.379033;/coixi;(13.54258918762207, 10.842769622802734, -16.40911865234375, 1.0)
1728295762.473119;/coixi;(15.457765579223633, 14.512796401977539, -21.518814086914062, 1.0)
1728295762.4747376;/coixi;(16.626995086669922, 15.840824127197266, -25.628358840942383, 1.0)
1728295762.5760496;/coixi;(16.326839447021484, 15.759733200073242, -29.190675735473633, 1.0)
1728295762.57807;/coixi;(15.381034851074219, 15.331384658813477, -32.594669342041016, 1.0)
1728295762.6790261;/coixi;(14.762873649597168, 14.976529121398926, -36.61713409423828, 1.0)
1728295762.7898648;/coixi;(14.136107444763184, 14.368647575378418, -41.04770278930664, 1.0)
1728295762.7908626;/coixi;(13.7020902633667, 12.471158027648926, -44.39704132080078, 1.0)
1728295762.8837557;/coixi;(14.03924560546875, 11.467601776123047, -47.68228530883789, 1.0)
1728295762.8852742;/coixi;(15.289539337158203, 11.819901466369629, -50.56138610839844, 1.0)
1728295762.985565;/coixi;(15.90841293334961, 11.772887229919434, -53.661216735839844, 1.0)
1728295763.090055;/coixi;(16.57023811340332, 12.360461235046387, -57.113677978515625, 1.0)
1728295763.0910516;/coixi;(16.248517990112305, 12.312779426574707, -60.30101013183594, 1.0)
1728295763.1913939;/coixi;(16.06136703491211, 12.338818550109863, -62.69343185424805, 1.0)
1728295763.192388;/coixi;(15.844078063964844, 12.281475067138672, -64.77254486083984, 1.0)
1728295763.294705;/coixi;(15.447893142700195, 12.217958450317383, -66.778564453125, 1.0)
1728295763.297297;/coixi;(14.807108879089355, 12.081406593322754, -68.2110366821289, 1.0)
1728295763.3953063;/coixi;(14.199357032775879, 11.639325141906738, -68.66265869140625, 1.0)
1728295763.4985175;/coixi;(13.71548080444336, 11.34383487701416, -68.27472686767578, 1.0)
1728295763.5015287;/coixi;(13.437726974487305, 10.996062278747559, -67.1583023071289, 1.0)
1728295763.6015227;/coixi;(13.291951179504395, 10.69491958618164, -65.68540954589844, 1.0)
1728295763.6025217;/coixi;(13.409768104553223, 10.367194175720215, -63.271339416503906, 1.0)
1728295763.6998892;/coixi;(13.829265594482422, 10.01422119140625, -59.84702682495117, 1.0)
1728295763.8127804;/coixi;(14.302184104919434, 9.392861366271973, -55.5313606262207, 1.0)
1728295763.8153088;/coixi;(14.919422149658203, 8.763453483581543, -50.64238357543945, 1.0)
1728295763.9055517;/coixi;(15.563431739807129, 7.951546669006348, -45.6851921081543, 1.0)
1728295763.9075742;/coixi;(16.4258975982666, 7.019153118133545, -40.309078216552734, 1.0)
1728295764.0095773;/coixi;(17.176074981689453, 5.8475213050842285, -34.62788391113281, 1.0)
1728295764.0105917;/coixi;(18.19973373413086, 5.039740085601807, -28.519567489624023, 1.0)
1728295764.112568;/coixi;(19.75330924987793, 2.342794418334961, -21.410642623901367, 1.0)
1728295764.222147;/coixi;(20.663785934448242, -0.3930585980415344, -14.909074783325195, 1.0)
1728295764.2241442;/coixi;(21.003183364868164, -2.350578784942627, -9.297883987426758, 1.0)
1728295764.317391;/coixi;(21.52933120727539, -2.9904983043670654, -5.956335067749023, 1.0)
1728295764.319385;/coixi;(21.707199096679688, -4.071579933166504, -3.8028721809387207, 1.0)
1728295764.4185321;/coixi;(21.68450164794922, -5.04531717300415, -2.2981293201446533, 1.0)
1728295764.5296795;/coixi;(21.379255294799805, -5.980469226837158, -1.3474347591400146, 1.0)
1728295764.5306728;/coixi;(21.149410247802734, -6.933813571929932, -0.9855238795280457, 1.0)
1728295764.6248572;/coixi;(20.87702178955078, -7.165575981140137, -0.4237697124481201, 1.0)
1728295764.6340346;/coixi;(21.06160545349121, -6.903857707977295, 0.0010017217136919498, 1.0)
1728295764.735096;/coixi;(21.495820999145508, -8.207476615905762, -0.10673019289970398, 1.0)
1728295764.7370145;/coixi;(23.521549224853516, -10.391063690185547, 0.045515794306993484, 1.0)
1728295764.8294368;/coixi;(24.314842224121094, -14.543917655944824, -0.05014459788799286, 1.0)
1728295764.9319701;/coixi;(24.631866455078125, -16.50971031188965, -0.2228763848543167, 1.0)
1728295764.9329603;/coixi;(24.837095260620117, -16.729198455810547, -0.718122661113739, 1.0)
1728295765.0337808;/coixi;(24.28781509399414, -14.861595153808594, -1.3587696552276611, 1.0)
1728295765.0347846;/coixi;(23.215307235717773, -11.457605361938477, -1.8727083206176758, 1.0)
1728295765.143589;/coixi;(22.300704956054688, -7.7700982093811035, -2.254132032394409, 1.0)
1728295765.2472777;/coixi;(21.74367904663086, -3.5194993019104004, -2.3644866943359375, 1.0)
1728295765.2492692;/coixi;(20.350919723510742, -0.8344542980194092, -2.5860812664031982, 1.0)
1728295765.3418844;/coixi;(21.098590850830078, 4.326053619384766, -2.718391180038452, 1.0)
1728295765.3454325;/coixi;(23.006973266601562, 10.136574745178223, -2.670794725418091, 1.0)
1728295765.444624;/coixi;(23.190528869628906, 10.217655181884766, -2.175044298171997, 1.0)
1728295765.4476607;/coixi;(22.669857025146484, 6.855936527252197, -2.1808276176452637, 1.0)
1728295765.5427356;/coixi;(20.644418716430664, -1.3620846271514893, -3.4988436698913574, 1.0)
1728295765.6488602;/coixi;(20.839353561401367, -1.7928096055984497, -4.089575290679932, 1.0)
1728295765.6498506;/coixi;(20.910173416137695, -1.3946616649627686, -4.001091003417969, 1.0)
1728295765.750709;/coixi;(20.94272804260254, -1.3633241653442383, -3.8603036403656006, 1.0)
1728295765.7517061;/coixi;(20.94503402709961, -1.3535898923873901, -3.7230429649353027, 1.0)
1728295765.8525834;/coixi;(20.963300704956055, -1.3489840030670166, -3.5942490100860596, 1.0)
1728295765.9636762;/coixi;(20.974689483642578, -1.3351671695709229, -3.4778635501861572, 1.0)
1728295765.9662414;/coixi;(20.982330322265625, -1.3144601583480835, -3.359954357147217, 1.0)
1728295766.057571;/coixi;(20.993255615234375, -1.3075321912765503, -3.2448625564575195, 1.0)
1728295766.0585687;/coixi;(20.997350692749023, -1.291354775428772, -3.1421775817871094, 1.0)
1728295766.1590562;/coixi;(21.00362777709961, -1.2886815071105957, -3.041917324066162, 1.0)
1728295766.2696686;/coixi;(21.01347541809082, -1.2697139978408813, -2.95300555229187, 1.0)
1728295766.2716708;/coixi;(21.02359390258789, -1.245182991027832, -2.8559200763702393, 1.0)
1728295766.3721454;/coixi;(21.032949447631836, -1.2399722337722778, -2.769599676132202, 1.0)
1728295766.3731475;/coixi;(21.041975021362305, -1.2253013849258423, -2.69572114944458, 1.0)
1728295766.4724226;/coixi;(21.051130294799805, -1.211937665939331, -2.61496901512146, 1.0)
1728295766.4734244;/coixi;(21.059890747070312, -1.2041524648666382, -2.542386531829834, 1.0)
1728295766.5682971;/coixi;(21.06827163696289, -1.2019450664520264, -2.4779751300811768, 1.0)
1728295766.6718817;/coixi;(21.076744079589844, -1.1928743124008179, -2.412261962890625, 1.0)
1728295766.673885;/coixi;(21.08124542236328, -1.1906460523605347, -2.3476922512054443, 1.0)
1728295766.7758033;/coixi;(21.089448928833008, -1.1802880764007568, -2.288853406906128, 1.0)
1728295766.777809;/coixi;(21.091093063354492, -1.176956295967102, -2.2312798500061035, 1.0)
1728295766.8845515;/coixi;(21.105504989624023, -1.1733307838439941, -2.173776626586914, 1.0)
1728295766.9866602;/coixi;(21.106748580932617, -1.1674010753631592, -2.129944324493408, 1.0)
1728295766.9886565;/coixi;(21.118236541748047, -1.1695387363433838, -2.0807197093963623, 1.0)
1728295767.0793087;/coixi;(21.126001358032227, -1.1647754907608032, -2.0300486087799072, 1.0)
1728295767.0823045;/coixi;(21.133480072021484, -1.1655853986740112, -1.9875526428222656, 1.0)
1728295767.1849904;/coixi;(21.140777587890625, -1.1650967597961426, -1.9519284963607788, 1.0)
1728295767.186752;/coixi;(21.14822006225586, -1.1659159660339355, -1.909433364868164, 1.0)
1728295767.2863262;/coixi;(21.155593872070312, -1.158565640449524, -1.8725056648254395, 1.0)
1728295767.3966348;/coixi;(21.163049697875977, -1.1443488597869873, -1.8342727422714233, 1.0)
1728295767.3986287;/coixi;(21.17013931274414, -1.142572283744812, -1.8055205345153809, 1.0)
1728295767.4914842;/coixi;(21.177227020263672, -1.1407990455627441, -1.7767683267593384, 1.0)
1728295767.4934893;/coixi;(21.17790412902832, -1.139149785041809, -1.7479780912399292, 1.0)
1728295767.5932956;/coixi;(21.19145965576172, -1.1303926706314087, -1.7179585695266724, 1.0)
1728295767.6962361;/coixi;(21.198427200317383, -1.135499358177185, -1.6905133724212646, 1.0)
1728295767.6982412;/coixi;(21.209245681762695, -1.1256014108657837, -1.6674416065216064, 1.0)
1728295767.7989779;/coixi;(21.216289520263672, -1.1238447427749634, -1.6386884450912476, 1.0)
1728295767.7999692;/coixi;(21.223186492919922, -1.120783805847168, -1.6168063879013062, 1.0)
1728295767.9007308;/coixi;(21.223684310913086, -1.1178367137908936, -1.5948857069015503, 1.0)
1728295767.9027402;/coixi;(21.230567932128906, -1.1147797107696533, -1.5730035305023193, 1.0)
1728295768.0021994;/coixi;(21.24384307861328, -1.1116167306900024, -1.5511605739593506, 1.0)
1728295768.113768;/coixi;(21.24424171447754, -1.1155431270599365, -1.5305486917495728, 1.0)
1728295768.1163166;/coixi;(21.251113891601562, -1.112493634223938, -1.5086671113967896, 1.0)
1728295768.205573;/coixi;(21.261547088623047, -1.106866717338562, -1.5006319284439087, 1.0)
1728295768.2065737;/coixi;(21.268329620361328, -1.1106915473937988, -1.4800591468811035, 1.0)
1728295768.3176954;/coixi;(21.27505874633789, -1.1063387393951416, -1.4650471210479736, 1.0)
1728295768.4130235;/coixi;(21.281784057617188, -1.1019877195358276, -1.4500346183776855, 1.0)
1728295768.4140193;/coixi;(21.288503646850586, -1.0976386070251465, -1.4350223541259766, 1.0)
1728295768.51861;/coixi;(21.295150756835938, -1.1001602411270142, -1.4213212728500366, 1.0)
1728295768.5196006;/coixi;(21.30179214477539, -1.1026837825775146, -1.4076210260391235, 1.0)
1728295768.6165092;/coixi;(21.305809020996094, -1.1122171878814697, -1.3952924013137817, 1.0)
1728295768.7179155;/coixi;(21.312450408935547, -1.1147431135177612, -1.3815923929214478, 1.0)
1728295768.7219124;/coixi;(0.0, 0.0, 0.0, 2.0)
1728295775.1719787;/coixi;(1.0983561277389526, 0.13331148028373718, -0.7172827124595642, 1.0)
1728295775.172979;/coixi;(0.6125202178955078, 1.356028437614441, -1.4075310230255127, 1.0)
1728295775.2749176;/coixi;(-0.07377231121063232, 3.8799383640289307, -1.8827357292175293, 1.0)
1728295775.2787926;/coixi;(-0.4799748957157135, 4.579988479614258, -1.550424575805664, 1.0)
1728295775.383819;/coixi;(-1.1407814025878906, 4.822159767150879, -1.3898969888687134, 1.0)
1728295775.4788852;/coixi;(-1.3786067962646484, 5.408123970031738, -1.2107325792312622, 1.0)
1728295775.4818845;/coixi;(-1.5718131065368652, 5.972614288330078, -0.4381422698497772, 1.0)
1728295775.5818872;/coixi;(-1.6791800260543823, 7.437004566192627, 0.6183358430862427, 1.0)
1728295775.5838864;/coixi;(-1.3731123208999634, 8.144747734069824, 0.7853944897651672, 1.0)
1728295775.6820757;/coixi;(-0.46622467041015625, 6.8999738693237305, 0.8232097029685974, 1.0)
1728295775.7933996;/coixi;(1.9161113500595093, 1.6614317893981934, 0.9441148638725281, 1.0)
1728295775.7959442;/coixi;(3.7707245349884033, -1.9894630908966064, 0.5473712086677551, 1.0)
1728295775.8890936;/coixi;(4.942265033721924, -5.110358715057373, -0.43301233649253845, 1.0)
1728295775.8910937;/coixi;(5.1143083572387695, -7.825653553009033, -0.8961635231971741, 1.0)
1728295775.9911377;/coixi;(5.54146146774292, -12.289681434631348, -1.4307918548583984, 1.0)
1728295775.9931445;/coixi;(5.713079452514648, -17.273788452148438, -1.9341710805892944, 1.0)
1728295776.092281;/coixi;(5.618880271911621, -18.00372886657715, -1.4784860610961914, 1.0)
1728295776.1974373;/coixi;(6.0106329917907715, -21.89348030090332, -0.5235457420349121, 1.0)
1728295776.1984565;/coixi;(6.789663314819336, -26.74905776977539, 0.4458605945110321, 1.0)
1728295776.2984164;/coixi;(6.130871295928955, -28.35081672668457, 1.1859508752822876, 1.0)
1728295776.3004193;/coixi;(5.956018447875977, -30.120723724365234, 1.4620314836502075, 1.0)
1728295776.5106704;/coixi;(5.027724742889404, -31.020601272583008, 1.66429603099823, 1.0)
1728295776.5106704;/coixi;(5.269886016845703, -33.11768341064453, 1.5294066667556763, 1.0)
1728295776.6058016;/coixi;(5.0912885665893555, -35.10297393798828, 1.53712797164917, 1.0)
1728295776.6068025;/coixi;(4.772104263305664, -35.41535186767578, 1.6239413022994995, 1.0)
1728295776.7046487;/coixi;(4.50637149810791, -34.74148941040039, 1.7816426753997803, 1.0)
1728295776.8108819;/coixi;(3.894505739212036, -33.42326354980469, 1.6021994352340698, 1.0)
1728295776.8128996;/coixi;(3.258913278579712, -32.51664352416992, 1.2692058086395264, 1.0)
1728295776.9099426;/coixi;(2.7472426891326904, -31.228946685791016, 1.2441496849060059, 1.0)
1728295776.9204996;/coixi;(2.3170270919799805, -29.306926727294922, 1.1907436847686768, 1.0)
1728295777.015305;/coixi;(2.238161087036133, -27.98406410217285, 1.0644739866256714, 1.0)
1728295777.0163398;/coixi;(1.8817867040634155, -25.767194747924805, 0.9866300225257874, 1.0)
1728295777.1162791;/coixi;(1.301377296447754, -21.844804763793945, 0.9323270320892334, 1.0)
1728295777.2201777;/coixi;(0.7272941470146179, -19.059858322143555, 0.946097731590271, 1.0)
1728295777.2211785;/coixi;(-0.09907254576683044, -13.870711326599121, 0.7382503151893616, 1.0)
1728295777.3216763;/coixi;(-0.5348544120788574, -9.340274810791016, 0.42455244064331055, 1.0)
1728295777.323676;/coixi;(-0.38825729489326477, -4.212811470031738, 0.3687085807323456, 1.0)
1728295777.4231145;/coixi;(0.10140109807252884, 2.377986192703247, 0.45988690853118896, 1.0)
1728295777.5333693;/coixi;(0.4457567632198334, 8.284869194030762, 0.16089105606079102, 1.0)
1728295777.5348828;/coixi;(0.613396942615509, 13.295056343078613, 0.07464921474456787, 1.0)
1728295777.6295323;/coixi;(0.4230477511882782, 16.297386169433594, -0.30959218740463257, 1.0)
1728295777.6315286;/coixi;(0.01094389334321022, 17.904647827148438, -1.0070013999938965, 1.0)
1728295777.7310805;/coixi;(-0.3935684561729431, 18.41301918029785, -1.5768656730651855, 1.0)
1728295777.732072;/coixi;(-0.951350212097168, 18.63578987121582, -2.1877317428588867, 1.0)
1728295777.8331087;/coixi;(-1.4931888580322266, 18.911396026611328, -2.86653470993042, 1.0)
1728295777.9437957;/coixi;(-2.7931978702545166, 18.764162063598633, -3.9780936241149902, 1.0)
1728295777.9463801;/coixi;(-4.996454238891602, 18.38106918334961, -5.505379676818848, 1.0)
1728295778.0390785;/coixi;(-7.842216968536377, 17.920969009399414, -7.670241355895996, 1.0)
1728295778.0409336;/coixi;(-11.477076530456543, 16.900005340576172, -9.894957542419434, 1.0)
1728295778.139893;/coixi;(-14.773995399475098, 15.743152618408203, -12.303203582763672, 1.0)
1728295778.2408414;/coixi;(-18.26439666748047, 14.517980575561523, -14.254392623901367, 1.0)
1728295778.2523897;/coixi;(-21.46772003173828, 13.06360912322998, -16.0867977142334, 1.0)
1728295778.3467152;/coixi;(-24.555435180664062, 11.218448638916016, -17.81102180480957, 1.0)
1728295778.3476975;/coixi;(-27.143436431884766, 9.625823020935059, -19.072551727294922, 1.0)
1728295778.4470475;/coixi;(-29.254364013671875, 8.125144958496094, -20.129911422729492, 1.0)
1728295778.551132;/coixi;(-30.825397491455078, 7.019728660583496, -20.985126495361328, 1.0)
1728295778.5521307;/coixi;(-32.313541412353516, 5.495335578918457, -21.734291076660156, 1.0)
1728295778.6606123;/coixi;(-33.618736267089844, 4.1620330810546875, -22.241823196411133, 1.0)
1728295778.6626217;/coixi;(-34.89488983154297, 2.9438064098358154, -22.799461364746094, 1.0)
1728295778.756661;/coixi;(-35.969757080078125, 2.000053644180298, -23.299022674560547, 1.0)
1728295778.758654;/coixi;(-36.94175338745117, 0.9286812543869019, -23.699785232543945, 1.0)
1728295778.8562863;/coixi;(-37.767887115478516, -0.287441223859787, -24.10910415649414, 1.0)
1728295778.961104;/coixi;(-38.6693115234375, -1.3192720413208008, -24.66714096069336, 1.0)
1728295778.9641047;/coixi;(-39.4700927734375, -2.1884570121765137, -25.223047256469727, 1.0)
1728295779.0701854;/coixi;(-39.91580581665039, -2.8196802139282227, -25.78278350830078, 1.0)
1728295779.0711875;/coixi;(-40.10044860839844, -3.344562530517578, -26.17597770690918, 1.0)
1728295779.1655385;/coixi;(-40.19613265991211, -3.7827811241149902, -26.538360595703125, 1.0)
1728295779.1665564;/coixi;(-40.259273529052734, -4.146132946014404, -26.938081741333008, 1.0)
